Product_name,Price,Storage,Display_size,Camera Details,Battery,Rating,Processor,Warranty,Overall_Review
"realme 9 (Meteor Black, 128 GB)","₹22,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ AMOLED Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Qualcomm Snapdragon 680 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"28,387 Ratings & 2,025 Reviews"
"realme 8 5G (Supersonic Black, 64 GB)","₹15,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,MediaTek Dimensity 700 (MT6833) Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"78,532 Ratings & 6,066 Reviews"
"realme 9 (Meteor Black, 128 GB)","₹20,999",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ AMOLED Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Qualcomm Snapdragon 680 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"67,965 Ratings & 4,684 Reviews"
"realme 10 Pro+ 5G (Hyperspace, 128 GB)","₹23,390",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Mediatek Dimensity 1080 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"26,469 Ratings & 2,116 Reviews"
"realme 9 (Sunburst Gold, 128 GB)","₹22,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ AMOLED Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Qualcomm Snapdragon 680 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"28,387 Ratings & 2,025 Reviews"
"realme NARZO 70 5G (FOREST GREEN, 128 GB)","₹14,249",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ AMOLED Display,50MP Rear Camera | 16MP Front Camera,5000 mAh Battery,4.3,Not Available,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,"1,672 Ratings & 87 Reviews"
"realme Narzo N63 4G (Twilight Purple, 64 GB)","₹8,990",4 GB RAM | 64 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,4.1,Not Available,Domestic Warranty  1 year for handset and 6 months for accessories.,"2,592 Ratings & 73 Reviews"
"realme Narzo 70 Pro 5G (Glass Green, 256 GB)","₹21,490",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,4.4,Not Available,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,"5,111 Ratings & 334 Reviews"
"realme 9i (Prism Blue, 64 GB)","₹10,960",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium ion Battery,4.5,Qualcomm Snapdragon 680 (SM6225) Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,"1,34,733 Ratings & 7,689 Reviews"
"realme Narzo N55 (Prime Blue, 64 GB)","₹12,390",4 GB RAM | 64 GB ROM,17.07 cm (6.72 inch) Display,64MP Rear Camera,5000 mAh Battery,4.3,Not Available,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,"2,915 Ratings & 159 Reviews"
"realme Narzo N53 (Feather Black, 128 GB)","₹23,390",6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,4.2,Not Available,Not Available,"5,145 Ratings & 249 Reviews"
"realme 10 Pro+ 5G (Hyperspace, 128 GB)","₹22,999",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Mediatek Dimensity 1080 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"26,469 Ratings & 2,116 Reviews"
"realme 9 (Sunburst Gold, 128 GB)","₹15,499",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ AMOLED Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Qualcomm Snapdragon 680 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"28,387 Ratings & 2,025 Reviews"
"realme 8 5G (Supersonic Black, 64 GB)","₹11,989",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,MediaTek Dimensity 700 (MT6833) Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"78,532 Ratings & 6,066 Reviews"
"realme Narzo 20 (Victory Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,48MP + 8MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Battery,4.3,MediaTek Helio G85 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"5,26,915 Ratings & 38,878 Reviews"
"realme C11 2021 (Cool Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.3,Octa-core Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"2,13,179 Ratings & 11,229 Reviews"
"realme C25s (Watery Blue, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Battery,4.4,MediaTek Helio G85 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"53,534 Ratings & 3,009 Reviews"
"realme 9 5G (Meteor Black, 64 GB)","₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,4.5,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"43,436 Ratings & 2,377 Reviews"
"realme C55 (Rainy Night, 64 GB)","₹9,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.3,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"19,734 Ratings & 1,214 Reviews"
"realme C33 2023 (Night Sea, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"24,493 Ratings & 881 Reviews"
"realme C33 2023 (Aqua Blue, 64 GB)","₹13,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"24,493 Ratings & 881 Reviews"
"realme Narzo 20 (Victory Blue, 128 GB)","₹22,999",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,48MP + 8MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Battery,4.3,MediaTek Helio G85 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"5,26,915 Ratings & 38,878 Reviews"
"realme 9 (Stargaze White, 128 GB)","₹12,990",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ AMOLED Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Qualcomm Snapdragon 680 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"28,387 Ratings & 2,025 Reviews"
"realme C55 (Rainforest, 128 GB)","₹16,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"32,847 Ratings & 1,792 Reviews"
"realme 9i 5G (Metallica Gold, 128 GB)","₹6,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,4.3,Mediatek Dimensity 810 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"11,397 Ratings & 731 Reviews"
"realme C30s (Stripe Blue, 32 GB)","₹12,999",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Unisoc SC9863A/ Unisoc SC9863A1 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"7,117 Ratings & 245 Reviews"
"realme Narzo 30 (Racing Blue, 128 GB)","₹7,190",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,MediaTek Helio G95 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"78,980 Ratings & 6,064 Reviews"
"realme Narzo 60X 5G (Nebula Purple, 128 GB)","₹12,999",4 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera | 2.07MP Front Camera,5000 mAh Battery,4.3,Not Available,Domestic Warranty 1 Year For Handset and 6 Months For Accessories.,"6,275 Ratings & 317 Reviews"
"realme C30 (Lake Blue, 32 GB)","₹39,999",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,4.1,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"73,482 Ratings & 4,189 Reviews"
"realme Narzo 30 (Racing Silver, 128 GB)","₹13,999",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,MediaTek Helio G95 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"78,980 Ratings & 6,064 Reviews"
"realme GT 2 Pro (Paper Green, 256 GB)","₹9,490",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Quad HD Display,50MP + 50MP + 2MP | 32MP Front Camera,5000 mAh Lithium Ion Battery,4.3,Qualcomm Snapdragon 8 Gen 1 Mobile Platform Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"2,158 Ratings & 315 Reviews"
"realme Narzo 20 (Glory Silver, 128 GB)","₹12,990",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,48MP + 8MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Battery,4.3,MediaTek Helio G85 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"5,26,915 Ratings & 38,878 Reviews"
"realme 5 (Crystal Blue, 32 GB)","₹12,990",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 8MP + 2MP + 2MP Quad Camera | 13MP Front Camera,5000 mAH Battery,4.5,Qualcomm Snapdragon 665 2 GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"2,69,440 Ratings & 21,395 Reviews"
"realme C55 (Sunshower, 128 GB)","₹34,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"32,847 Ratings & 1,792 Reviews"
"realme C55 (Rainy Night, 128 GB)","₹8,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"32,847 Ratings & 1,792 Reviews"
"realme GT 2 Pro (Steel Black, 256 GB)","₹26,499",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Quad HD Display,50MP + 50MP + 2MP | 32MP Front Camera,5000 mAh Lithium Ion Battery,4.3,Qualcomm Snapdragon 8 Gen 1 Mobile Platform Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"2,158 Ratings & 315 Reviews"
"realme C3 (Volcano Grey, 32 GB)","₹20,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,12MP + 2MP | 5MP Front Camera,5000 mAh Battery,4.4,Helio G70 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"1,47,178 Ratings & 10,699 Reviews"
"realme GT 2 Pro (Steel Black, 128 GB)","₹8,080",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Quad HD Display,50MP + 50MP + 2MP | 32MP Front Camera,5000 mAh Lithium Ion Battery,4.2,Qualcomm Snapdragon 8 Gen 1 Mobile Platform Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"5,501 Ratings & 753 Reviews"
"realme X (Space Blue, 128 GB)","₹26,499",8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,4.5,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"43,629 Ratings & 5,178 Reviews"
"realme C25Y (Metal Grey, 64 GB)","₹30,990",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,Unisoc T610 Octa Core Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"1,39,811 Ratings & 5,845 Reviews"
"realme Narzo 60 pro 5G (Cosmic Black, 256 GB)","₹28,990",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,100MP Rear Camera,5000 mAh Battery,4.3,Not Available,Not Available,560 Ratings & 41 Reviews
"realme GT 2 Pro (Paper Green, 128 GB)","₹9,990",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Quad HD Display,50MP + 50MP + 2MP | 32MP Front Camera,5000 mAh Lithium Ion Battery,4.2,Qualcomm Snapdragon 8 Gen 1 Mobile Platform Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"5,501 Ratings & 753 Reviews"
"realme GT 2 (Paper White, 128 GB)","₹17,990",8 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,50MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,4.3,Qualcomm Snapdragon 888 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"21,589 Ratings & 2,319 Reviews"
"realme C25Y (Glacier Blue, 128 GB)","₹31,442",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,Unisoc T610 Octa Core Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"1,39,811 Ratings & 5,845 Reviews"
"realme 9 5G (Supersonic Black, 128 GB)","₹10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,4.4,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"53,058 Ratings & 3,237 Reviews"
"realme GT 2 Pro (Paper White, 256 GB)","₹26,966",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Quad HD Display,50MP + 50MP + 2MP | 32MP Front Camera,5000 mAh Lithium Ion Battery,4.3,Qualcomm Snapdragon 8 Gen 1 Mobile Platform Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"2,158 Ratings & 315 Reviews"
"realme 5i (Aqua Blue, 64 GB)","₹17,990",4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.5,Qualcomm Snapdragon 665 2 GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"4,12,863 Ratings & 27,177 Reviews"
"realme GT Neo 3 (Asphalt Black, 128 GB)","₹11,999",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,4.2,Mediatek Dimensity 8100 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"1,766 Ratings & 227 Reviews"
"realme 9 5G (Stargaze White, 128 GB)","₹29,990",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,4.4,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"53,058 Ratings & 3,237 Reviews"
"realme C15 (Power Blue, 32 GB)","₹10,990",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Lithium-ion Battery,4.3,Mediatek Helio G35 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"56,629 Ratings & 3,793 Reviews"
"realme GT Neo 3 (Asphalt Black, 256 GB)","₹13,490",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,4.2,Mediatek Dimensity 8100 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"1,766 Ratings & 227 Reviews"
"realme 6 (Comet White, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,4.4,MediaTek Helio G90T Processor,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,"86,731 Ratings & 8,886 Reviews"
"realme 8 5G (Supersonic Blue, 64 GB)","₹28,990",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,MediaTek Dimensity 700 (MT6833) Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"78,532 Ratings & 6,066 Reviews"
"realme 6i (Lunar White, 64 GB)","₹28,490",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,4.4,MediaTek Helio G90T Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"60,906 Ratings & 6,253 Reviews"
"realme GT NEO 2 (NEO Blue, 128 GB)","₹15,999",8 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Qualcomm Snapdragon 870 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"18,458 Ratings & 2,460 Reviews"
"realme GT NEO 2 (NEO Black, 128 GB)","₹14,490",8 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Qualcomm Snapdragon 870 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"18,458 Ratings & 2,460 Reviews"
"realme Narzo N55 (Prime Blue, 128 GB)","₹17,490",6 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,64MP Rear Camera,5000 mAh Battery,4.3,Not Available,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,"7,421 Ratings & 389 Reviews"
"realme 6i (Eclipse Black, 64 GB)","₹13,499",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,4.4,MediaTek Helio G90T Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"88,338 Ratings & 7,673 Reviews"
"realme 2 Pro (Black Sea, 128 GB)","₹13,499",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3500 mAh Li-ion Battery,4.5,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"38,013 Ratings & 4,683 Reviews"
"realme Narzo N53 (Feather Black, 128 GB)","₹14,999",8 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,4.2,Not Available,Not Available,"2,086 Ratings & 100 Reviews"
"realme 9i 5G (Rocking Black, 128 GB)","₹9,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,4.3,Mediatek Dimensity 810 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"11,397 Ratings & 731 Reviews"
